#,officer_id,crew_id,detected_crew,num_officer_complaints,num_disciplinary_actions,discipline_ratio
1556,22364,451,false,16,0,-16
1557,4026,580,true,16,0,-16
1558,25448,687,true,16,0,-16
1559,5733,1603,false,16,0,-16
1560,5810,658,false,16,0,-16
1561,5947,456,false,16,0,-16
1562,22094,288,false,16,0,-16
1563,3970,959,false,16,0,-16
1564,6040,1907,false,16,0,-16
1565,25737,974,false,16,0,-16
1566,21935,1156,false,16,0,-16
1567,21933,620,false,16,0,-16
1568,21751,1912,false,16,0,-16
1569,32059,845,false,16,0,-16
1570,25871,958,false,16,0,-16
1571,21690,307,false,16,0,-16
1572,21674,273,false,16,0,-16
1573,3790,689,true,16,0,-16
1574,6205,1367,false,16,0,-16
1575,32333,256,false,16,0,-16
1576,3715,102,false,16,0,-16
1577,6237,1346,false,16,0,-16
1578,26183,1032,false,16,0,-16
1579,21562,1002,false,16,0,-16
1580,32235,438,false,16,0,-16
1581,6512,1061,false,16,0,-16
1582,6522,1153,false,16,0,-16
1583,26413,1142,false,16,0,-16
1584,26442,71,false,16,0,-16
1585,3564,186,true,16,0,-16
1586,21117,311,false,16,0,-16
1587,21100,370,false,16,0,-16
1588,26776,249,false,16,0,-16
1589,20978,586,false,16,0,-16
1590,3338,1102,false,16,0,-16
1591,13727,898,false,16,0,-16
1592,27219,17,false,16,0,-16
1593,6811,613,false,16,0,-16
1594,20729,929,false,16,0,-16
1595,20684,106,false,16,0,-16
1596,6950,867,false,16,0,-16
1597,20301,43,true,16,0,-16
1598,6982,17,false,16,0,-16
1599,27414,587,false,16,0,-16
1600,3037,397,false,16,0,-16
1601,2988,719,false,16,0,-16
1602,2893,249,false,16,0,-16
1603,2866,1187,false,16,0,-16
1604,2865,248,false,16,0,-16
1605,27806,595,false,16,0,-16
1606,2746,353,false,16,0,-16
1607,19881,834,false,16,0,-16
1608,12730,1093,false,16,0,-16
1609,32214,773,false,16,0,-16
1610,19839,1416,false,16,0,-16
1611,27964,459,false,16,0,-16
1612,19786,265,false,16,0,-16
1613,7218,885,false,16,0,-16
1614,2667,498,false,16,0,-16
1615,2588,304,false,16,0,-16
1616,7310,176,false,16,0,-16
1617,28207,1065,false,16,0,-16
1618,2493,365,false,16,0,-16
1619,19520,416,false,16,0,-16
1620,19497,1861,false,16,0,-16
1621,28387,408,false,16,0,-16
1622,10553,376,false,16,0,-16
1623,2365,1149,false,16,0,-16
1624,2334,186,true,16,0,-16
1625,19257,519,false,16,0,-16
1626,28601,134,false,16,0,-16
1627,28625,759,false,16,0,-16
1628,19192,1015,false,16,0,-16
1629,32364,426,false,16,0,-16
1630,28768,843,false,16,0,-16
1631,18869,1369,false,16,0,-16
1632,28882,1582,false,16,0,-16
1633,7812,403,true,16,0,-16
1634,18743,1416,false,16,0,-16
1635,29031,528,false,16,0,-16
1636,18711,796,false,16,0,-16
1637,18611,131,false,16,0,-16
1638,18609,212,false,16,0,-16
1639,1958,708,false,16,0,-16
1640,29167,1424,false,16,0,-16
1641,18553,1387,false,16,0,-16
1642,29270,585,false,16,0,-16
1643,29432,536,false,16,0,-16
1644,170,899,true,16,0,-16
1645,29446,145,false,16,0,-16
1646,18345,837,false,16,0,-16
1647,18338,508,true,16,0,-16
1648,1802,505,false,16,0,-16
1649,8141,231,false,16,0,-16
1650,12822,401,false,16,0,-16
1651,18275,1221,false,16,0,-16
1652,18119,808,false,16,0,-16
1653,1760,1352,false,16,0,-16
1654,8281,1431,false,16,0,-16
1655,32155,1697,false,16,0,-16
1656,17857,1873,false,16,0,-16
1657,8322,960,false,16,0,-16
1658,29804,1416,false,16,0,-16
1659,8362,1689,false,16,0,-16
1660,1666,723,false,16,0,-16
1661,30057,2027,false,16,0,-16
1662,17447,943,false,16,0,-16
1663,1650,711,false,16,0,-16
1664,32400,728,false,16,0,-16
1665,17251,687,true,16,0,-16
1666,17189,883,true,16,0,-16
1667,30244,1569,false,16,0,-16
1668,17071,257,false,16,0,-16
1669,8661,1726,false,16,0,-16
1670,32405,1464,false,16,0,-16
1671,16940,176,false,16,0,-16
1672,30581,863,false,16,0,-16
1673,16764,950,false,16,0,-16
1674,30686,162,false,16,0,-16
1675,1455,2290,false,16,0,-16
1676,16601,124,false,16,0,-16
1677,16576,932,true,16,0,-16
1678,8958,523,true,16,0,-16
1679,16484,1012,false,16,0,-16
1680,16475,1181,false,16,0,-16
1681,1353,274,false,16,0,-16
1682,1283,1993,false,16,0,-16
1683,9072,626,true,16,0,-16
1684,31151,278,false,16,0,-16
1685,10740,750,false,16,0,-16
1686,1189,807,false,16,0,-16
1687,9150,437,false,16,0,-16
1688,16191,158,false,16,0,-16
1689,31278,959,false,16,0,-16
1690,16011,64,true,16,0,-16
1691,31293,841,false,16,0,-16
1692,15957,760,false,16,0,-16
1693,15947,520,true,16,0,-16
1694,1113,370,false,16,0,-16
1695,31468,1149,false,16,0,-16
1696,15896,304,false,16,0,-16
1697,15883,186,true,16,0,-16
1698,9520,192,true,16,0,-16
1699,31591,1005,false,16,0,-16
1700,9551,361,false,16,0,-16
1701,52,19,false,16,0,-16
1702,15638,1541,false,16,0,-16
1703,9677,329,false,16,0,-16
1704,15459,85,false,16,0,-16
1705,15437,894,false,16,0,-16
1706,858,1343,true,16,0,-16
1707,15339,1220,false,16,0,-16
1708,15273,430,true,16,0,-16
1709,9855,892,true,16,0,-16
1710,31957,561,false,16,0,-16
1711,648,1387,false,16,0,-16
1712,14952,1804,false,16,0,-16
1713,14897,354,false,16,0,-16
1714,14868,1403,false,16,0,-16
1715,10145,1191,false,16,0,-16
1716,14839,605,false,16,0,-16
1717,11549,1401,false,16,0,-16
1718,11849,449,false,16,0,-16
1719,14476,213,true,16,0,-16
1720,14405,70,false,16,0,-16
1721,11930,1104,false,16,0,-16
1722,14363,327,false,16,0,-16
1723,32085,1493,false,16,0,-16
1724,451,690,true,16,0,-16
1725,11157,826,false,16,0,-16
1726,12333,488,false,16,0,-16
1727,12433,98,false,16,0,-16
1728,23804,1269,false,16,0,-16
1729,23457,280,false,16,0,-16
1730,23293,838,false,16,0,-16
1731,5070,893,false,16,0,-16
1732,23179,1340,false,16,0,-16
1733,4566,48,false,16,0,-16
1734,23164,838,false,16,0,-16
1735,257,872,false,16,0,-16
1736,24274,1347,false,16,0,-16
1737,24324,301,false,16,0,-16
1738,23151,401,false,16,0,-16
1739,22215,914,false,15,0,-15
1740,30050,637,false,15,0,-15
1741,4170,246,true,15,0,-15
1742,915,448,false,15,0,-15
1743,11950,126,false,15,0,-15
1744,25571,262,false,15,0,-15
1745,19033,1955,false,15,0,-15
1746,19564,1453,true,15,0,-15
1747,31799,1048,false,15,0,-15
1748,31798,323,false,15,0,-15
1749,31796,205,false,15,0,-15
1750,32073,788,false,15,0,-15
1751,1002,542,false,15,0,-15
1752,14066,249,false,15,0,-15
1753,9588,289,false,15,0,-15
1754,312,1541,false,15,0,-15
1755,23044,492,false,15,0,-15
1756,9562,742,false,15,0,-15
1757,20010,1016,false,15,0,-15
1758,3284,250,false,15,0,-15
1759,17336,73,false,15,0,-15
1760,22064,1183,false,15,0,-15
1761,8472,662,false,15,0,-15
1762,17278,192,true,15,0,-15
1763,23421,706,false,15,0,-15
1764,3619,474,false,15,0,-15
1765,18621,265,false,15,0,-15
1766,11347,1302,true,15,0,-15
1767,3882,1161,false,15,0,-15
1768,6696,280,false,15,0,-15
1769,15776,934,false,15,0,-15
1770,1634,850,false,15,0,-15
1771,32349,257,false,15,0,-15
1772,31595,910,false,15,0,-15
1773,24031,1762,false,15,0,-15
1774,1072,1344,false,15,0,-15
1775,9519,1563,false,15,0,-15
1776,20026,826,false,15,0,-15
1777,31576,1003,false,15,0,-15
1778,12662,134,false,15,0,-15
1779,31558,1056,false,15,0,-15
1780,21941,290,false,15,0,-15
1781,31523,204,false,15,0,-15
1782,6760,195,false,15,0,-15
1783,7051,938,false,15,0,-15
1784,32103,1328,false,15,0,-15
1785,1582,1070,false,15,0,-15
1786,30273,147,false,15,0,-15
1787,24218,174,false,15,0,-15
1788,28778,389,false,15,0,-15
1789,31376,996,false,15,0,-15
1790,15940,1183,false,15,0,-15
1791,1548,1156,false,15,0,-15
1792,4385,328,false,15,0,-15
1793,13534,692,false,15,0,-15
1794,31371,662,false,15,0,-15
1795,31300,1401,false,15,0,-15
1796,16176,98,false,15,0,-15
1797,30398,1784,false,15,0,-15
1798,6822,130,true,15,0,-15
1799,7950,338,false,15,0,-15
1800,30500,2231,false,15,0,-15
1801,20063,1022,false,15,0,-15
1802,32297,1550,false,15,0,-15
1803,9191,162,false,15,0,-15
1804,21847,327,false,15,0,-15
1805,27286,624,false,15,0,-15
1806,24186,389,false,15,0,-15
1807,6130,1689,false,15,0,-15
1808,1272,1291,false,15,0,-15
1809,31079,422,false,15,0,-15
1810,16421,302,false,15,0,-15
1811,9006,126,false,15,0,-15
1812,7751,247,true,15,0,-15
1813,31030,130,true,15,0,-15
1814,26786,1522,false,15,0,-15
1815,21596,1321,false,15,0,-15
1816,29250,1266,false,15,0,-15
1817,238,1343,true,15,0,-15
1818,27636,1572,false,15,0,-15
1819,26032,789,true,15,0,-15
1820,8790,468,true,15,0,-15
1821,23747,529,false,15,0,-15
1822,16497,926,false,15,0,-15
1823,16801,789,true,15,0,-15
1824,1464,913,false,15,0,-15
1825,25888,1343,true,15,0,-15
1826,23670,563,false,15,0,-15
1827,30954,858,false,15,0,-15
1828,23691,1114,true,15,0,-15
1829,26018,883,true,15,0,-15
1830,8020,369,false,15,0,-15
1831,12503,618,false,15,0,-15
1832,2991,1303,false,15,0,-15
1833,27626,498,false,15,0,-15
1834,8874,1808,false,15,0,-15
1835,26945,553,false,15,0,-15
1836,20153,510,false,15,0,-15
1837,18484,1613,false,15,0,-15
1838,13195,28,false,15,0,-15
1839,1399,1595,false,15,0,-15
1840,8883,1150,false,15,0,-15
1841,3069,979,false,15,0,-15
1842,6986,456,false,15,0,-15
1843,11949,954,false,15,0,-15
1844,25294,358,false,15,0,-15
1845,10246,547,false,15,0,-15
1846,20273,883,true,15,0,-15
1847,19396,849,false,15,0,-15
1848,21029,1871,false,15,0,-15
1849,20551,604,false,15,0,-15
1850,28582,1095,false,15,0,-15
1851,21189,233,false,15,0,-15
1852,19226,1456,false,15,0,-15
1853,29501,13,false,15,0,-15
1854,13237,617,false,15,0,-15
1855,11672,626,true,15,0,-15
1856,29503,810,false,15,0,-15
1857,27405,523,true,15,0,-15
1858,18336,706,false,15,0,-15
1859,6737,997,false,15,0,-15
1860,488,57,false,15,0,-15
1861,20507,1160,false,15,0,-15
1862,32431,429,false,15,0,-15
1863,25295,1572,false,15,0,-15
1864,10184,61,false,15,0,-15
1865,12232,482,false,15,0,-15
1866,14709,919,false,15,0,-15
1867,3314,242,false,15,0,-15
1868,32361,1076,false,15,0,-15
1869,25315,224,false,15,0,-15
1870,31975,517,false,15,0,-15
1871,2068,1316,false,15,0,-15
1872,542,1247,false,15,0,-15
1873,14847,576,false,15,0,-15
1874,23085,1102,false,15,0,-15
1875,22396,1322,false,15,0,-15
1876,18202,799,true,15,0,-15
1877,7266,1383,false,15,0,-15
1878,28118,57,false,15,0,-15
1879,29573,8,false,15,0,-15
1880,18155,90,false,15,0,-15
1881,28111,830,true,15,0,-15
1882,10126,874,false,15,0,-15
1883,22387,1098,false,15,0,-15
1884,19714,152,false,15,0,-15
1885,21219,454,false,15,0,-15
1886,10106,899,true,15,0,-15
1887,10049,546,false,15,0,-15
1888,7810,329,false,15,0,-15
1889,29609,210,false,15,0,-15
1890,15056,490,false,15,0,-15
1891,5369,1670,false,15,0,-15
1892,28082,523,true,15,0,-15
1893,31956,15,true,15,0,-15
1894,18036,954,false,15,0,-15
1895,672,280,false,15,0,-15
1896,5721,2052,false,15,0,-15
1897,12794,144,false,15,0,-15
1898,9904,2011,false,15,0,-15
1899,17963,1419,false,15,0,-15
1900,27012,76,false,15,0,-15
1901,20761,867,false,15,0,-15
1902,119,565,false,15,0,-15
1903,21221,50,false,15,0,-15
1904,31937,212,false,15,0,-15
1905,7628,71,false,15,0,-15
1906,31936,822,false,15,0,-15
1907,9863,361,false,15,0,-15
1908,5216,552,true,15,0,-15
1909,21251,192,true,15,0,-15
1910,25098,1100,false,15,0,-15
1911,28700,1276,false,15,0,-15
1912,11364,796,false,15,0,-15
1913,21059,455,false,15,0,-15
1914,2712,1049,false,15,0,-15
1915,29028,723,false,15,0,-15
1916,11973,1252,false,15,0,-15
1917,702,2225,false,15,0,-15
1918,22276,311,false,15,0,-15
1919,22274,192,true,15,0,-15
1920,17757,1198,false,15,0,-15
1921,27918,392,false,15,0,-15
1922,29802,820,false,15,0,-15
1923,8355,636,false,15,0,-15
1924,5355,1082,false,15,0,-15
1925,18707,105,false,15,0,-15
1926,9760,903,false,15,0,-15
1927,8359,2052,false,15,0,-15
1928,17720,83,false,15,0,-15
1929,15330,369,false,15,0,-15
1930,31898,250,false,15,0,-15
1931,6565,498,false,15,0,-15
1932,14483,1537,false,15,0,-15
1933,8380,353,false,15,0,-15
1934,9701,972,false,15,0,-15
1935,9700,328,false,15,0,-15
1936,32239,432,false,15,0,-15
1937,8420,945,false,15,0,-15
1938,25155,632,false,15,0,-15
1939,94,68,false,15,0,-15
1940,28468,679,false,15,0,-15
1941,31839,79,false,15,0,-15
1942,23062,327,false,15,0,-15
1943,19351,76,false,15,0,-15
1944,5879,84,false,15,0,-15
1945,6558,133,false,15,0,-15
1946,18582,213,true,14,0,-14
1947,22685,29,false,14,0,-14
1948,28643,808,false,14,0,-14
1949,19146,681,false,14,0,-14
1950,19140,1152,false,14,0,-14
1951,19109,82,false,14,0,-14
1952,20967,1343,true,14,0,-14
1953,19099,1576,false,14,0,-14
1954,26831,6,false,14,0,-14
1955,32191,728,false,14,0,-14
1956,12770,11,false,14,0,-14
1957,28771,537,false,14,0,-14
1958,353,871,false,14,0,-14
1959,18901,1404,false,14,0,-14
1960,10483,538,false,14,0,-14
1961,10337,1163,false,14,0,-14
1962,18853,1022,false,14,0,-14
1963,18841,810,false,14,0,-14
1964,3451,1016,false,14,0,-14
1965,12802,1115,false,14,0,-14
1966,18783,808,false,14,0,-14
1967,28910,1829,false,14,0,-14
1968,12047,673,false,14,0,-14
1969,10559,919,false,14,0,-14
1970,18693,175,false,14,0,-14
1971,7946,553,false,14,0,-14
1972,26567,369,false,14,0,-14
1973,32223,152,false,14,0,-14
1974,18655,733,false,14,0,-14
1975,1986,1360,false,14,0,-14
1976,29143,365,false,14,0,-14
1977,11306,887,false,14,0,-14
1978,12087,15,true,14,0,-14
1979,12003,149,false,14,0,-14
1980,21133,1037,false,14,0,-14
1981,29222,1266,false,14,0,-14
1982,6634,61,false,14,0,-14
1983,29423,750,false,14,0,-14
1984,24852,1428,false,14,0,-14
1985,6615,373,false,14,0,-14
1986,3566,686,false,14,0,-14
1987,1808,469,false,14,0,-14
1988,18368,504,false,14,0,-14
1989,18334,263,false,14,0,-14
1990,5089,970,true,14,0,-14
1991,21217,1514,false,14,0,-14
1992,32161,233,false,14,0,-14
1993,1788,212,false,14,0,-14
1994,29539,35,true,14,0,-14
1995,14145,20,false,14,0,-14
1996,18107,1776,false,14,0,-14
1997,29600,537,false,14,0,-14
1998,12304,55,false,14,0,-14
1999,32152,284,false,14,0,-14
2000,29651,1162,false,14,0,-14
2001,1723,1313,false,14,0,-14
2002,29672,258,false,14,0,-14
2003,17862,1112,false,14,0,-14
2004,32097,351,false,14,0,-14
2005,10784,169,true,14,0,-14
2006,6593,721,false,14,0,-14
2007,1704,595,false,14,0,-14
2008,3574,1066,false,14,0,-14
2009,21279,1149,false,14,0,-14
2010,29779,1036,false,14,0,-14
2011,393,134,false,14,0,-14
2012,29926,1169,false,14,0,-14
2013,29987,229,false,14,0,-14
2014,21350,750,false,14,0,-14
2015,17599,1203,false,14,0,-14
2016,5125,1015,false,14,0,-14
2017,17494,872,false,14,0,-14
2018,21420,362,false,14,0,-14
2019,17458,150,false,14,0,-14
2020,6471,548,false,14,0,-14
2021,26284,474,false,14,0,-14
2022,17339,608,false,14,0,-14
2023,30187,10,true,14,0,-14
2024,1642,1128,false,14,0,-14
2025,8483,600,false,14,0,-14
2026,1586,1223,false,14,0,-14
2027,12835,376,false,14,0,-14
2028,12434,2028,true,14,0,-14
2029,17141,954,false,14,0,-14
2030,30261,190,false,14,0,-14
2031,8634,1388,false,14,0,-14
2032,14006,327,false,14,0,-14
2033,30409,324,false,14,0,-14
2034,3682,144,false,14,0,-14
2035,30515,461,true,14,0,-14
2036,11088,794,false,14,0,-14
2037,16904,159,false,14,0,-14
2038,1480,128,false,14,0,-14
2039,1466,607,false,14,0,-14
2040,16871,916,true,14,0,-14
2041,26011,280,false,14,0,-14
2042,12968,1107,false,14,0,-14
2043,1430,459,false,14,0,-14
2044,16666,873,false,14,0,-14
2045,25980,15,true,14,0,-14
2046,13807,803,false,14,0,-14
2047,16629,709,false,14,0,-14
2048,260,673,false,14,0,-14
2049,3806,1126,false,14,0,-14
2050,16560,456,false,14,0,-14
2051,16526,159,false,14,0,-14
2052,30992,152,false,14,0,-14
2053,21753,267,false,14,0,-14
2054,1359,1287,false,14,0,-14
2055,23766,303,false,14,0,-14
2056,32119,257,false,14,0,-14
2057,3850,391,false,14,0,-14
2058,1289,1118,false,14,0,-14
2059,31094,443,false,14,0,-14
2060,31106,21,true,14,0,-14
2061,23574,1483,false,14,0,-14
2062,31130,585,false,14,0,-14
2063,32266,728,false,14,0,-14
2064,23846,654,false,14,0,-14
2065,16272,566,false,14,0,-14
2066,16243,1006,false,14,0,-14
2067,1193,54,false,14,0,-14
2068,24715,351,false,14,0,-14
2069,10974,492,false,14,0,-14
2070,32299,801,false,14,0,-14
2071,16163,651,false,14,0,-14
2072,9204,1042,false,14,0,-14
2073,31260,885,false,14,0,-14
2074,32326,1438,false,14,0,-14
2075,9263,2109,false,14,0,-14
2076,25788,223,false,14,0,-14
2077,31288,1121,false,14,0,-14
2078,5252,741,true,14,0,-14
2079,15995,1144,false,14,0,-14
2080,15960,1272,false,14,0,-14
2081,4671,1316,false,14,0,-14
2082,23442,867,false,14,0,-14
2083,11030,233,false,14,0,-14
2084,1044,869,false,14,0,-14
2085,15723,244,false,14,0,-14
2086,3930,2050,false,14,0,-14
2087,25646,1108,false,14,0,-14
2088,31761,288,false,14,0,-14
2089,15600,1555,false,14,0,-14
2090,25573,357,false,14,0,-14
2091,9658,225,false,14,0,-14
2092,969,1324,false,14,0,-14
2093,9675,123,false,14,0,-14
2094,5000,778,false,14,0,-14
2095,4654,1493,false,14,0,-14
2096,4640,2027,false,14,0,-14
2097,15434,545,false,14,0,-14
2098,5812,1717,false,14,0,-14
2099,31883,699,false,14,0,-14
2100,15400,1463,false,14,0,-14
2101,31889,1136,false,14,0,-14
2102,31892,589,false,14,0,-14
2103,10864,1689,false,14,0,-14
2104,31895,299,false,14,0,-14
2105,738,144,false,14,0,-14
2106,13942,428,true,14,0,-14
2107,15278,664,false,14,0,-14
2108,12542,455,false,14,0,-14
2109,15197,822,false,14,0,-14
2110,31947,856,false,14,0,-14
2111,15090,1155,false,14,0,-14
2112,5640,47,false,14,0,-14
2113,5014,325,false,14,0,-14
2114,5613,1095,false,14,0,-14
2115,635,1819,false,14,0,-14
2116,13919,223,false,14,0,-14
2117,14996,538,false,14,0,-14
2118,22392,430,true,14,0,-14
2119,31971,470,false,14,0,-14
2120,4604,1169,false,14,0,-14
2121,22407,123,false,14,0,-14
2122,12514,476,false,14,0,-14
2123,4038,1022,false,14,0,-14
2124,31987,545,false,14,0,-14
2125,14700,212,false,14,0,-14
2126,32241,662,false,14,0,-14
2127,32035,316,false,14,0,-14
2128,6937,691,false,14,0,-14
2129,6928,173,false,14,0,-14
2130,10805,585,false,14,0,-14
2131,27395,1730,false,14,0,-14
2132,20234,1541,false,14,0,-14
2133,3202,1309,true,14,0,-14
2134,20201,2215,false,14,0,-14
2135,27472,51,true,14,0,-14
2136,10509,604,false,14,0,-14
2137,10533,1157,false,14,0,-14
2138,27598,1013,false,14,0,-14
2139,27624,860,false,14,0,-14
2140,20104,31,false,14,0,-14
2141,20608,1245,false,14,0,-14
2142,20627,15,true,14,0,-14
2143,7106,226,false,14,0,-14
2144,27678,833,false,14,0,-14
2145,7163,843,false,14,0,-14
2146,27886,632,false,14,0,-14
2147,306,851,false,14,0,-14
2148,19883,1992,false,14,0,-14
2149,27240,530,false,14,0,-14
2150,23259,843,false,14,0,-14
2151,14462,1161,false,14,0,-14
2152,27927,700,false,14,0,-14
2153,27930,334,true,14,0,-14
2154,2697,867,false,14,0,-14
2155,4600,64,true,14,0,-14
2156,3295,130,true,14,0,-14
2157,7253,982,false,14,0,-14
2158,7280,55,false,14,0,-14
2159,32209,758,false,14,0,-14
2160,2577,19,false,14,0,-14
2161,2571,1187,false,14,0,-14
2162,28292,477,false,14,0,-14
2163,7328,586,false,14,0,-14
2164,28319,83,false,14,0,-14
2165,19521,154,false,14,0,-14
2166,27097,1764,false,14,0,-14
2167,2428,2237,false,14,0,-14
2168,28464,933,false,14,0,-14
2169,2380,1433,false,14,0,-14
2170,26990,582,false,14,0,-14
2171,19306,768,false,14,0,-14
2172,24905,375,false,14,0,-14
2173,7478,739,false,13,0,-13
2174,6475,723,false,13,0,-13
2175,69,388,false,13,0,-13
2176,22838,256,false,13,0,-13
2177,26325,175,false,13,0,-13
2178,19953,1084,false,13,0,-13
2179,409,29,false,13,0,-13
2180,22195,1028,false,13,0,-13
2181,2830,503,false,13,0,-13
2182,3477,1873,false,13,0,-13
2183,19938,1371,false,13,0,-13
2184,21415,473,false,13,0,-13
2185,7656,238,false,13,0,-13
2186,6540,247,true,13,0,-13
2187,17578,1148,false,13,0,-13
2188,25543,799,true,13,0,-13
2189,17586,1092,false,13,0,-13
2190,17602,166,false,13,0,-13
2191,26404,546,false,13,0,-13
2192,13634,1871,false,13,0,-13
2193,27897,636,false,13,0,-13
2194,5038,1541,false,13,0,-13
2195,823,437,false,13,0,-13
2196,1665,71,false,13,0,-13
2197,26450,154,false,13,0,-13
2198,24358,1014,false,13,0,-13
2199,24736,898,false,13,0,-13
2200,4464,706,false,13,0,-13
2201,2149,1577,false,13,0,-13
2202,26854,233,false,13,0,-13
2203,12053,902,false,13,0,-13
2204,28355,1122,false,13,0,-13
2205,25108,1485,false,13,0,-13
2206,8366,287,false,13,0,-13
2207,12752,94,false,13,0,-13
2208,15345,6,false,13,0,-13
2209,4200,497,false,13,0,-13
2210,24753,1412,false,13,0,-13
2211,1681,1216,false,13,0,-13
2212,26477,388,false,13,0,-13
2213,115,946,false,13,0,-13
2214,17808,538,false,13,0,-13
2215,2392,1313,false,13,0,-13
2216,21247,1046,false,13,0,-13
2217,15267,498,false,13,0,-13
2218,5002,1092,false,13,0,-13
2219,17873,982,false,13,0,-13
2220,5782,302,false,13,0,-13
2221,15252,1498,true,13,0,-13
2222,7866,363,false,13,0,-13
2223,21237,89,false,13,0,-13
2224,8300,224,false,13,0,-13
2225,29634,1523,false,13,0,-13
2226,9947,264,false,13,0,-13
2227,21057,1797,false,13,0,-13
2228,25501,1407,false,13,0,-13
2229,9976,462,false,13,0,-13
2230,26517,582,false,13,0,-13
2231,28417,135,false,13,0,-13
2232,9989,149,false,13,0,-13
2233,11898,935,false,13,0,-13
2234,29616,670,false,13,0,-13
2235,18062,1113,false,13,0,-13
2236,7861,1253,false,13,0,-13
2237,8279,517,false,13,0,-13
2238,22697,1856,false,13,0,-13
2239,373,97,false,13,0,-13
2240,10090,147,false,13,0,-13
2241,5033,370,false,13,0,-13
2242,12663,134,false,13,0,-13
2243,24883,228,false,13,0,-13
2244,28085,751,true,13,0,-13
2245,1747,536,false,13,0,-13
2246,27063,648,false,13,0,-13
2247,14982,37,false,13,0,-13
2248,5372,1827,false,13,0,-13
2249,4157,1770,false,13,0,-13
2250,24109,171,false,13,0,-13
2251,10117,117,false,13,0,-13
2252,1776,827,false,13,0,-13
2253,29529,650,false,13,0,-13
2254,8237,1534,false,13,0,-13
2255,28105,1621,false,13,0,-13
2256,7806,860,false,13,0,-13
2257,19710,436,true,13,0,-13
2258,8198,178,false,13,0,-13
2259,19377,1393,true,13,0,-13
2260,24384,203,false,13,0,-13
2261,18251,1072,false,13,0,-13
2262,5572,105,false,13,0,-13
2263,29527,901,false,13,0,-13
2264,18809,1313,false,13,0,-13
2265,10339,423,false,13,0,-13
2266,25368,286,false,13,0,-13
2267,18268,755,false,13,0,-13
2268,29516,1164,false,13,0,-13
2269,6611,762,false,13,0,-13
2270,28873,1268,false,13,0,-13
2271,5548,884,true,13,0,-13
2272,32027,214,false,13,0,-13
2273,26941,821,false,13,0,-13
2274,12197,10,true,13,0,-13
2275,2616,452,false,13,0,-13
2276,14617,286,false,13,0,-13
2277,14602,706,false,13,0,-13
2278,19360,227,false,13,0,-13
2279,26523,412,true,13,0,-13
2280,24366,1265,false,13,0,-13
2281,20453,353,false,13,0,-13
2282,12700,561,false,13,0,-13
2283,3161,628,false,13,0,-13
2284,19238,72,false,13,0,-13
2285,26532,1446,false,13,0,-13
2286,6942,47,false,13,0,-13
2287,3090,146,false,13,0,-13
2288,27378,10,true,13,0,-13
2289,7474,606,false,13,0,-13
2290,24841,168,false,13,0,-13
2291,20540,560,false,13,0,-13
2292,5082,872,false,13,0,-13
2293,11257,125,false,13,0,-13
2294,18431,335,true,13,0,-13
2295,12106,370,false,13,0,-13
2296,16618,442,false,13,0,-13
2297,25944,1378,false,13,0,-13
2298,10364,319,false,13,0,-13
2299,13444,1893,false,13,0,-13
2300,6178,1113,false,13,0,-13
2301,18448,913,false,13,0,-13
2302,12500,865,false,13,0,-13
2303,8915,1097,true,13,0,-13
2304,25909,654,false,13,0,-13
2305,24719,198,false,13,0,-13
2306,20249,143,false,13,0,-13
2307,32123,822,false,13,0,-13
2308,8923,712,false,13,0,-13
2309,2097,692,false,13,0,-13
2310,6193,437,false,13,0,-13
2311,6199,1332,false,13,0,-13
2312,29344,519,false,13,0,-13
2313,6625,766,false,13,0,-13
2314,30619,1743,false,13,0,-13
2315,20561,234,false,13,0,-13
2316,16492,1139,false,13,0,-13
2317,21760,917,false,13,0,-13
2318,6139,338,false,13,0,-13
2319,6207,1088,false,13,0,-13
2320,28784,396,false,13,0,-13
2321,16877,592,false,13,0,-13
2322,16903,76,false,13,0,-13
2323,16907,754,false,13,0,-13
2324,11065,1812,false,13,0,-13
2325,1352,1002,false,13,0,-13
2326,25850,365,false,13,0,-13
2327,3832,830,true,13,0,-13
2328,7692,649,false,13,0,-13
2329,27128,734,false,13,0,-13
2330,13940,152,false,13,0,-13
2331,3733,1458,false,13,0,-13
2332,25265,987,false,13,0,-13
2333,6629,428,true,13,0,-13
2334,6745,1717,false,13,0,-13
2335,3696,196,false,13,0,-13
2336,2500,1513,false,13,0,-13
2337,13996,1515,false,13,0,-13
2338,20158,672,false,13,0,-13
2339,16290,1299,false,13,0,-13
2340,13798,1192,false,13,0,-13
2341,27619,532,false,13,0,-13
2342,1262,207,true,13,0,-13
2343,1884,970,true,13,0,-13
2344,10659,133,false,13,0,-13
2345,1203,1534,false,13,0,-13
2346,25817,1553,false,13,0,-13
2347,26788,1593,false,13,0,-13
2348,18507,634,false,13,0,-13
2349,13419,657,false,13,0,-13
2350,12101,1850,false,13,0,-13
2351,24884,532,false,13,0,-13
2352,3406,1411,false,13,0,-13
2353,31240,211,true,13,0,-13
2354,31258,611,false,13,0,-13
2355,1528,271,false,13,0,-13
2356,17000,1234,false,13,0,-13
2357,8681,778,false,13,0,-13
2358,4087,1369,false,13,0,-13
2359,18527,618,false,13,0,-13
2360,14211,1422,false,13,0,-13
2361,16110,1030,false,13,0,-13
2362,21865,425,false,13,0,-13
2363,23900,54,false,13,0,-13
