id,gender,race,appointed_date,active,complaint_percentile,civilian_allegation_percentile,last_unit_id,crid,incident_date,point,beat_id,location,allegation_category_id,disciplined,crew_id
13326,M,White,1987-12-07,No,97.8919,,149,C193247,1992-06-30 00:00:00+00,0101000020E61000002722B2FE05E855C0B944E4AA68F04440,,"",194,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C193207,1992-06-26 00:00:00+00,0101000020E6100000795677D17CEF55C0289D4830D5E14440,,"",31,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C193134,1992-06-19 00:00:00+00,0101000020E6100000694C2D0032E855C020EBA9D557D94440,,"",98,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C192927,1992-06-14 00:00:00+00,0101000020E61000007336D373C1E755C041E43E8397E74440,,"",98,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C192563,1992-05-30 00:00:00+00,0101000020E6100000CB86359545E655C07CD11E2FA4E04440,,"",208,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C191671,1992-04-16 00:00:00+00,0101000020E6100000DA20EE450FED55C09A69B1CA3BE84440,,"",31,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C190460,1992-02-15 00:00:00+00,0101000020E610000000DEA74F97E555C083932353F4E04440,,"",98,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C187518,1991-09-20 00:00:00+00,0101000020E61000005A10CAFB38E355C065A88AA9F4DD4440,,"",71,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C186618,1991-08-17 00:00:00+00,0101000020E61000003CD1BF6EA2EF55C05312C8DB00E14440,,"",98,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C184592,1991-05-29 00:00:00+00,0101000020E6100000AC9223F83AEB55C09FF0C80EE0EE4440,,"",205,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C183027,1991-03-18 00:00:00+00,0101000020E6100000FA7145732EE855C0C4488A236ADA4440,,"",98,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C182913,1991-03-10 00:00:00+00,0101000020E6100000B4E1557B7DE955C02C2F54596FE94440,,"",71,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C182327,1991-02-12 00:00:00+00,0101000020E610000018D1764CDDE655C0C627AE7488E24440,,"",71,false,1757
13326,M,White,1987-12-07,No,97.8919,,149,C181075,1990-12-12 00:00:00+00,0101000020E6100000023FF4EED9E755C0034D3A8034D84440,,"",92,false,1757
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,308305,2005-09-05 00:00:00+00,0101000020E6100000D63906642FEC55C04E6441BC09024540,27,Public Way - Other,108,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,276934,2001-11-14 00:00:00+00,0101000020E6100000753282D7F8EA55C00AB54BC054024540,26,Public Way - Other,98,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,270073,2001-03-23 00:00:00+00,0101000020E610000019051C9D4EE855C01F16C50666F04440,34,Police Building,204,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C270073,2001-03-23 00:00:00+00,,,"",204,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C255747,1999-08-10 00:00:00+00,0101000020E610000081DC8F253DEA55C09E037058BFFE4440,,"",31,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C254420,1994-11-25 00:00:00+00,0101000020E61000009EA8B6E5EDED55C037644D767DEF4440,,"",218,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C251654,1999-02-12 00:00:00+00,0101000020E6100000113BAEA12FEA55C0B51F84DB35FF4440,,"",104,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C216509,1995-01-11 00:00:00+00,0101000020E6100000C95FB58D1AEC55C0C33C75F6DFF14440,,"",194,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C213649,1994-11-15 00:00:00+00,0101000020E610000099E6673403F155C016342DB132F34440,,"",98,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C213315,1994-11-01 00:00:00+00,0101000020E610000081689C3C1BEC55C08503C69F4DF24440,,"",71,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C211381,1994-08-16 00:00:00+00,0101000020E61000003EAE0D15E3F055C028E08DBBF7F14440,,"",98,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C211166,1994-08-10 00:00:00+00,0101000020E6100000A6B6D4415EF155C09B66CB03A2F04440,,"",71,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C209423,1994-06-04 00:00:00+00,0101000020E610000005DB2D6EC8E855C0340EF5BBB0FB4440,,"",101,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C205920,1993-12-30 00:00:00+00,0101000020E61000003F6F2A5261F055C0F7B1DD98F9F24440,,"",33,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C203584,1993-09-14 00:00:00+00,0101000020E610000039A16BBA79E955C05ACC199B67F04440,,"",194,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C199533,1993-03-26 00:00:00+00,0101000020E61000006D7AAB097DF055C0B41B221395F24440,,"",208,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C198818,1993-02-21 00:00:00+00,0101000020E6100000954B3ED1D0F055C0E42208A1CDF24440,,"",32,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C198798,1993-02-21 00:00:00+00,0101000020E610000008AEF20442EE55C04F081D7409F34440,,"",152,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C198731,1993-02-15 00:00:00+00,0101000020E6100000AE75F39E14EF55C07E82D5A24FF34440,,"",71,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C197774,1993-01-06 00:00:00+00,0101000020E61000009061BAB571F155C04EEFE2FDB8F24440,,"",152,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C196306,1992-10-28 00:00:00+00,0101000020E6100000F3A908DC5FF055C054FB1983F3F34440,,"",31,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C195908,1992-10-06 00:00:00+00,0101000020E610000019390B7BDAEF55C0226E4E2503F24440,,"",104,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C193953,1992-07-22 00:00:00+00,0101000020E6100000E075EC5605F055C009B1E9F7B3F24440,,"",205,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C189086,1991-12-02 00:00:00+00,0101000020E6100000FE840E153EF055C050E3DEFC86EF4440,,"",71,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C187413,1991-09-16 00:00:00+00,0101000020E6100000B18C68965FF055C0191648F542F24440,,"",98,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C186848,1991-08-26 00:00:00+00,0101000020E610000095777A4AF3F055C002E5000BAAF04440,,"",98,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C185717,1991-07-16 00:00:00+00,0101000020E61000006067542AF2F055C0F1AD5978A8F24440,,"",152,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C184529,1991-05-26 00:00:00+00,0101000020E61000007BB14170A6F055C0B4ED0FEF94F24440,,"",31,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C183869,1991-04-23 00:00:00+00,0101000020E6100000F87EB4490FF155C04E469561DCF04440,,"",71,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C182965,1990-12-27 00:00:00+00,0101000020E610000027D2472A9DF055C01DD83BED3AF04440,,"",98,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C182812,1991-03-05 00:00:00+00,0101000020E6100000D17D946CD0EE55C014A80F6E7CF34440,,"",71,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C171588,1989-10-14 00:00:00+00,0101000020E61000008CF84ECCFAEF55C09F50F4650EF14440,,"",204,false,552
13336,M,White,1988-01-25,Yes,86.0418,41.5139,18,C171193,1989-09-22 00:00:00+00,0101000020E6100000BEE1992B5EF055C009A7052FFAF14440,,"",204,false,552
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,290284,2003-06-22 00:00:00+00,0101000020E610000008D858D386ED55C080C1C99129F44440,187,Public Way - Other,98,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,286545,2002-12-21 00:00:00+00,0101000020E610000042A2BF8696EF55C0FDFA213658E74440,105,Public Way - Other,208,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,285640,2002-11-10 00:00:00+00,0101000020E61000002C4A09C12AED55C0DF967E784CF54440,186,Public Way - Other,108,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,284031,2002-09-10 00:00:00+00,0101000020E61000004C9242B4B1ED55C01F7013A408F64440,176,Public Way - Other,204,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,282108,2002-07-06 00:00:00+00,0101000020E6100000E6A617C627EC55C0DD9E7B6A50F44440,59,Public Way - Other,101,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,277693,2002-01-16 00:00:00+00,0101000020E6100000E5D18DB0A8EC55C0408FAC57ECF54440,174,Police Building,99,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,272450,2001-06-24 00:00:00+00,,164,Private Residence,71,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,272432,2001-06-23 00:00:00+00,0101000020E61000007362B433F1EC55C0B4835B881FF74440,164,Public Way - Other,108,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,269356,2001-02-01 00:00:00+00,0101000020E6100000CAE7CBC122F255C0BE71AD516AF54440,173,Other Business Establishment,98,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,265727,2000-09-16 00:00:00+00,0101000020E610000019051C9D4EE855C01F16C50666F04440,59,Public Way - Other,205,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,C265727,2000-09-16 00:00:00+00,0101000020E6100000F5B0619772EC55C0AC0B2E0C47F44440,,"",205,false,246
13350,M,White,1998-09-28,Yes,68.6141,69.1001,15,1014822,2007-07-06 00:00:00+00,0101000020E610000087269A513DED55C01432A193EFF34440,59,Public Way - Other,72,false,246
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C193415,1992-07-07 00:00:00+00,0101000020E61000001EABEF575CE455C0CACD267623DC4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C193411,1992-07-07 00:00:00+00,0101000020E610000019051C9D4EE855C01F16C50666F04440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C191441,1992-03-30 00:00:00+00,0101000020E61000005A25FD625BEA55C0F9DA334B02E44440,,"",98,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C190978,1992-03-14 00:00:00+00,0101000020E6100000BE2B2746BBEB55C05DCDF055E1E14440,,"",194,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C189428,1991-12-11 00:00:00+00,0101000020E6100000FCBA1D2B42E255C06CD333187EDB4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C187890,1991-10-05 00:00:00+00,0101000020E61000002BF125F9B6EA55C08460FA038AE04440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C187854,1991-10-03 00:00:00+00,0101000020E61000004BE4823378E555C0345310F230E04440,,"",98,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C187518,1991-09-20 00:00:00+00,0101000020E61000005A10CAFB38E355C065A88AA9F4DD4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C187427,1991-09-17 00:00:00+00,0101000020E6100000389AC8714CE755C0AFA591E057DA4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C185939,1991-07-23 00:00:00+00,0101000020E6100000CEE6CCD13EE955C03E7B2E5393E04440,,"",32,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C184836,1991-06-02 00:00:00+00,0101000020E6100000EF8CB62A89E755C03524EEB1F4E94440,,"",75,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C183656,1991-04-17 00:00:00+00,0101000020E6100000C10B11267BE755C0377F5D972BE74440,,"",33,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C182010,1991-01-25 00:00:00+00,0101000020E610000056270C6FFBE755C07289230F44E24440,,"",204,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C172535,1989-11-24 00:00:00+00,0101000020E610000096B5A8AAABE755C031F037352BD94440,,"",98,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,289486,2003-05-16 00:00:00+00,,231,Private Residence,71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C252115,1998-07-11 00:00:00+00,0101000020E6100000FEDDF1DCB1EC55C0A4F50192FAEE4440,,"",96,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C251153,1999-01-14 00:00:00+00,0101000020E61000007F83F6EA63E855C07677F8C66BE64440,,"",33,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C246813,1998-06-01 00:00:00+00,0101000020E61000007F83F6EA63E855C07677F8C66BE64440,,"",90,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C244532,1998-04-08 00:00:00+00,0101000020E61000009CD77D6CB7E955C0C082EAD5B6FA4440,,"",31,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C241912,1997-06-17 00:00:00+00,0101000020E61000004EAC9D7216EB55C0F3A6C75B53E64440,,"",208,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C241490,1997-11-13 00:00:00+00,0101000020E6100000614326CF2BEC55C07BEF1417ECEE4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C241363,1997-11-06 00:00:00+00,0101000020E610000048BF7D1DB8EB55C076FC170802E14440,,"",98,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C237874,1997-06-24 00:00:00+00,0101000020E6100000E86C01A1F5EC55C083DE1B4300E04440,,"",102,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C235006,1997-03-03 00:00:00+00,0101000020E6100000F20B0ADEEBEA55C03558DD8F80E44440,,"",159,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C232528,1996-11-30 00:00:00+00,0101000020E610000091DDBBBCEFEC55C0337C5578E1D74440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C232107,1996-11-10 00:00:00+00,0101000020E61000001A1AAABDE3E855C0C8D11C59F9D74440,,"",144,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C231457,1996-10-16 00:00:00+00,0101000020E6100000643C4A253CEB55C0D81F724408E24440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C229004,1996-07-22 00:00:00+00,0101000020E6100000FEFD1829CAE855C0B00FA10040F14440,,"",173,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C226844,1996-05-03 00:00:00+00,0101000020E6100000C1CAA14536E955C00D3F9358ADDF4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C224323,1996-01-20 00:00:00+00,,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C223573,1995-10-29 00:00:00+00,0101000020E61000009907550F3DE955C073FF475CB6E14440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C221309,1995-09-27 00:00:00+00,0101000020E6100000296A7A9A5DEB55C0BD40A43A78E24440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C216953,1995-04-11 00:00:00+00,0101000020E61000004D38AA8974EA55C00A29E4EF83E44440,,"",102,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C214809,1995-01-09 00:00:00+00,0101000020E6100000F1E1485634E255C0DDEADE2F0BD34440,,"",98,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C213265,1994-10-30 00:00:00+00,0101000020E61000000DE02D90A0E955C0FC0A88FF2AE64440,,"",70,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C212128,1994-09-14 00:00:00+00,0101000020E61000008D486F1349EE55C0BFFC0406FFE54440,,"",98,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C208705,1994-05-02 00:00:00+00,0101000020E6100000059DB580F5E355C05778978BF8E04440,,"",208,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C207734,1994-03-03 00:00:00+00,0101000020E6100000542B5D0BC4EB55C05DA79196CAE34440,,"",70,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C206953,1994-02-17 00:00:00+00,0101000020E6100000EEADED925DEC55C01B1428BDCAE24440,,"",102,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C206796,1994-02-07 00:00:00+00,0101000020E6100000F5A7435DDAEB55C04B94185F0FE34440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C206051,1993-12-02 00:00:00+00,0101000020E610000041AE1E41BBE755C08A004CBE7EE54440,,"",102,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C205724,1993-12-14 00:00:00+00,0101000020E610000021C8E64FC0EB55C0C214E5D2F8E34440,,"",102,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C204581,1993-10-26 00:00:00+00,0101000020E61000001A8DD71764E455C0F7B2486EA8DA4440,,"",194,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C200623,1993-05-16 00:00:00+00,0101000020E61000003F9358AD27EA55C0446161D229DF4440,,"",71,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C196655,1992-11-16 00:00:00+00,0101000020E6100000E43E8397AAEA55C01975ADBD4FEE4440,,"",104,false,878
13361,M,White,1969-03-17,No,96.3422,42.8760,119,C195157,1992-09-14 00:00:00+00,0101000020E6100000E833FB977FE755C00277EADB93E14440,,"",71,false,878
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,311764,2006-03-16 00:00:00+00,0101000020E6100000BF9CD9AE50E955C02AF6E16AAEF54440,179,Other Private Premise,108,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,306749,2005-07-05 00:00:00+00,0101000020E61000000BDA9A632FEC55C06CD102B4AD004540,27,Public Way - Other,104,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,291704,2003-08-19 00:00:00+00,0101000020E61000001CF3959B83EC55C0CF818A4FA6014540,27,Public Way - Other,173,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,288878,2003-04-15 00:00:00+00,,27,Private Residence,107,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,286455,2002-12-17 00:00:00+00,0101000020E61000003164D0645AE855C01E5F8C92A1F04440,91,Other Business Establishment,208,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,284347,2002-09-21 00:00:00+00,0101000020E610000054E3A59B44EE55C079A576D036FF4440,39,Public Way - Other,173,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,264692,2000-08-09 00:00:00+00,0101000020E6100000A3B899C063E855C0F113628962E64440,118,Police Maintenance Facility,194,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,260242,2000-02-22 00:00:00+00,0101000020E6100000CCBF4CCA13EA55C0C8009A52A8F04440,61,Police Building,33,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C264692,2000-08-09 00:00:00+00,0101000020E6100000C763062A63E855C02C50E67A36E64440,,"",194,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C260242,2000-02-22 00:00:00+00,0101000020E6100000D382BCC312EA55C0D70231BF89F04440,,"",33,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C251560,1995-03-07 00:00:00+00,0101000020E6100000EC9227FFC9F055C066BBE765B9F04440,,"",218,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C251385,1999-01-26 00:00:00+00,0101000020E6100000C39B3578DFEC55C002D0CDA387EF4440,,"",104,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C247066,1998-07-17 00:00:00+00,0101000020E6100000DB4BBFE902E855C0997C58141BE04440,,"",104,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C244060,1998-03-16 00:00:00+00,0101000020E6100000C7CC4FBB29EE55C0C03C091115F34440,,"",31,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C240976,1997-09-14 00:00:00+00,0101000020E6100000A8A9656BFDEC55C058B9066CBDEF4440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C237866,1997-06-23 00:00:00+00,0101000020E6100000963E74417DEB55C030F65E7CD1FE4440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C233436,1997-01-06 00:00:00+00,0101000020E610000004ED69E2F8E855C0DF87838428F34440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C233012,1996-12-19 00:00:00+00,0101000020E6100000D8F2CAF536E955C02ED5BB2EB2F34440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C231793,1996-10-25 00:00:00+00,0101000020E6100000331F6BA1BFED55C0F25597F848F04440,,"",92,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C216905,1995-04-09 00:00:00+00,0101000020E6100000207A5226B5E655C03012DA722EE74440,,"",71,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C215505,1995-02-10 00:00:00+00,0101000020E610000075931804D6F055C013060A61DAF34440,,"",71,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C214497,1994-12-23 00:00:00+00,0101000020E6100000B30D373B2DF055C04189851046F34440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C214431,1994-12-13 00:00:00+00,0101000020E610000025CADE524EF055C03183E79436F34440,,"",205,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C213306,1992-05-31 00:00:00+00,0101000020E6100000ED8B3A2902F155C0B36C9C03BAF24440,,"",218,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C212341,1994-09-19 00:00:00+00,0101000020E61000007380608E1EF155C04CF3D8E08EF24440,,"",205,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C211381,1994-08-16 00:00:00+00,0101000020E61000003EAE0D15E3F055C028E08DBBF7F14440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C211166,1994-08-10 00:00:00+00,0101000020E6100000A6B6D4415EF155C09B66CB03A2F04440,,"",71,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C210847,1994-07-29 00:00:00+00,0101000020E61000009854C8F033EB55C086144DB1B4004540,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C210214,1994-07-06 00:00:00+00,0101000020E61000004D3FF218AFEF55C09D9C46FF70F24440,,"",101,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C209436,1994-06-07 00:00:00+00,0101000020E6100000E22F77772EF155C086FCD8C985F04440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C208986,1994-05-17 00:00:00+00,0101000020E610000047E5266A69F155C03E3E213B6FF34440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C208614,1994-05-01 00:00:00+00,0101000020E61000005CB7F75F9DF055C073A66494C2EF4440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C207706,1994-03-04 00:00:00+00,0101000020E61000007BB14170A6F055C0B4ED0FEF94F24440,,"",412,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C200807,1993-05-25 00:00:00+00,0101000020E61000008280C6962FF155C04D1F7013A4F04440,,"",194,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C199555,1993-03-27 00:00:00+00,0101000020E6100000C2F3F7F7BEEF55C06FDAE78C83F24440,,"",33,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C198952,1993-02-27 00:00:00+00,0101000020E61000001107640AB1EF55C074F629221EF24440,,"",104,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C198887,1993-02-21 00:00:00+00,0101000020E610000008AEF20442EE55C04F081D7409F34440,,"",152,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C198782,1993-02-20 00:00:00+00,0101000020E610000025404D2D5BF055C0FFD192228DF14440,,"",101,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C197774,1993-01-06 00:00:00+00,0101000020E61000009061BAB571F155C04EEFE2FDB8F24440,,"",152,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C197434,1992-12-20 00:00:00+00,0101000020E6100000D50968226CEE55C0BE6C3B6D8DF04440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C197281,1992-07-24 00:00:00+00,0101000020E61000003EDCC47FF0EF55C0D0BFB8AF5EF04440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C196857,1992-11-25 00:00:00+00,0101000020E6100000D240E20D9FF055C021037976F9F24440,,"",101,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C196729,1992-11-17 00:00:00+00,0101000020E6100000E57E87A240F155C06252D735B5F04440,,"",71,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C195282,1992-09-20 00:00:00+00,0101000020E6100000BC47ECC932F155C02870A1E183F14440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C195178,1992-09-14 00:00:00+00,0101000020E6100000256310B372F055C00EA320787CF34440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C193953,1992-07-22 00:00:00+00,0101000020E6100000E075EC5605F055C009B1E9F7B3F24440,,"",205,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C193746,1992-07-14 00:00:00+00,0101000020E61000008280C6962FF155C04D1F7013A4F04440,,"",99,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C192726,1992-06-05 00:00:00+00,0101000020E6100000EF874446AC8054C02DDD6E939BBC4040,,"",71,true,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C192370,1992-05-20 00:00:00+00,0101000020E6100000CFF753E3A5F155C0D2E4620CACF34440,,"",101,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C192325,1992-05-18 00:00:00+00,0101000020E6100000FF1884036BF055C033BF3F4A91F14440,,"",205,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C191859,1992-04-25 00:00:00+00,0101000020E6100000E98A08B595EC55C0D3DB9F8B86F24440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C191215,1992-02-17 00:00:00+00,0101000020E6100000279FC32140F155C0F4BB557CE8EF4440,,"",31,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C191127,1992-03-21 00:00:00+00,0101000020E6100000D240E20D9FF055C0F66C0CF093F04440,,"",98,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C190962,1992-03-11 00:00:00+00,0101000020E61000004DF3339A81F055C0C626439FD9F34440,,"",173,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C190841,1992-03-07 00:00:00+00,0101000020E6100000E8D5A5EB2EF055C07B54579984F34440,,"",71,false,552
13391,M,Black,1989-02-14,No,99.2931,83.7403,35,C190652,1990-12-17 00:00:00+00,0101000020E610000012C138B874F055C05C3EED4B91F14440,,"",98,false,552
